	superkingdom	phylum	subphylum	class	subclass	order	suborder	family	subfamily	tribe	genus	subgenus	species group	species	subspecies
1215089	2.0	1239.0		91061.0		1385.0		186818.0			1372.0			1215089.0	
1216008	2.0	1239.0		91061.0		1385.0		186817.0			29331.0			1216008.0	
1216932	2.0	1239.0		186801.0		186802.0		31979.0			1485.0			1216932.0	
1216961	2.0	1224.0		1236.0		135624.0		84642.0			642.0			1216961.0	
1217052	2.0	1224.0		28216.0		80840.0		119060.0			48736.0			1217052.0	
1217418	2.0	1224.0		28216.0		80840.0		119060.0			106589.0			1217418.0	
1217688	2.0	1224.0		1236.0		72274.0		468.0			469.0			1217688.0	
1217692	2.0	1224.0		1236.0		72274.0		468.0			469.0			1217692.0	
1217693	2.0	1224.0		1236.0		72274.0		468.0			469.0			70346.0	
1217694	2.0	1224.0		1236.0		72274.0		468.0			469.0			1217694.0	
1217695	2.0	1224.0		1236.0		72274.0		468.0			469.0			280145.0	
1217696	2.0	1224.0		1236.0		72274.0		468.0			469.0			280145.0	
1217697	2.0	1224.0		1236.0		72274.0		468.0			469.0			1217697.0	
1217698	2.0	1224.0		1236.0		72274.0		468.0			469.0			1217698.0	
1217699	2.0	1224.0		1236.0		72274.0		468.0			469.0			1217699.0	
1217700	2.0	1224.0		1236.0		72274.0		468.0			469.0			1217700.0	
1217701	2.0	1224.0		1236.0		72274.0		468.0			469.0			1217701.0	
1217702	2.0	1224.0		1236.0		72274.0		468.0			469.0			1217702.0	
1217703	2.0	1224.0		1236.0		72274.0		468.0			469.0			1217703.0	
1217704	2.0	1224.0		1236.0		72274.0		468.0			469.0			1217704.0	
1217705	2.0	1224.0		1236.0		72274.0		468.0			469.0			1217705.0	
1217706	2.0	1224.0		1236.0		72274.0		468.0			469.0			1217706.0	
1217707	2.0	1224.0		1236.0		72274.0		468.0			469.0			1217707.0	
1217708	2.0	1224.0		1236.0		72274.0		468.0			469.0			1217708.0	
1217709	2.0	1224.0		1236.0		72274.0		468.0			469.0			1217709.0	
1217710	2.0	1224.0		1236.0		72274.0		468.0			469.0			1217710.0	
1217711	2.0	1224.0		1236.0		72274.0		468.0			469.0			1217711.0	
1217712	2.0	1224.0		1236.0		72274.0		468.0			469.0			1217712.0	
1217713	2.0	1224.0		1236.0		72274.0		468.0			469.0			1217713.0	
1217714	2.0	1224.0		1236.0		72274.0		468.0			469.0			1217714.0	
1217718	2.0	1224.0		28216.0		80840.0		119060.0			106589.0			1217718.0	
1217720	2.0	1224.0		28211.0		204441.0		433.0			125216.0			1217720.0	
1217722	2.0	1224.0		1236.0		72274.0		135621.0			286.0			1217722.0	
1217799	2.0	200795.0		301297.0							670486.0			1217799.0	
1217908	2.0	1224.0		28211.0		204455.0		31989.0			53945.0			1217908.0	
1217970	2.0	1224.0		28211.0		204455.0		31989.0			252301.0			1217970.0	
1218177	2.0	201174.0		1760.0		85011.0		2062.0			1883.0			1218177.0	
1218247	2.0	1224.0		28216.0		80840.0		119060.0			48736.0			1218247.0	
1218315	2.0	1224.0		28211.0		356.0		118882.0			234.0			1218315.0	
1218492	2.0	1239.0		91061.0		186826.0		33958.0			1578.0			1218492.0	
1218493	2.0	1239.0		91061.0		186826.0		33958.0			1578.0			1218493.0	
1218494	2.0	1239.0		91061.0		186826.0		33958.0			1578.0			1218494.0	
1218495	2.0	1239.0		91061.0		186826.0		33958.0			1578.0			1218495.0	
1218506	2.0	1239.0		91061.0		186826.0		33958.0			1578.0			1218506.0	
1218507	2.0	1239.0		91061.0		186826.0		33958.0			1578.0			1218507.0	
1218508	2.0	1239.0		91061.0		186826.0		33958.0			1578.0			1218508.0	
1218600	2.0	203691.0		203692.0		1643688.0		170.0			171.0			1218600.0	
1219382	2.0	1224.0		1236.0		72274.0		468.0			469.0			1219382.0	
1219581	2.0	201174.0		1760.0		2037.0		2049.0			1654.0			1219581.0	
1219585	2.0	201174.0		1760.0		2037.0		2049.0			28263.0			1219585.0	
1219626	2.0	1239.0		186801.0		186802.0		186804.0			1257.0			1219626.0	
1220495	2.0	1224.0		1236.0		72274.0		135621.0			286.0			1220495.0	
1220535	2.0	1224.0		28211.0										1220535.0	
1220705	2.0	1224.0		1236.0		135623.0		641.0			662.0			29497.0	
1221289	2.0	1224.0		1236.0		72274.0		468.0			469.0		909768.0	1221289.0	
1221302	2.0	1224.0		1236.0		72274.0		468.0			469.0			1221302.0	
1221303	2.0	1224.0		1236.0		72274.0		468.0			469.0			1221303.0	
1221304	2.0	1224.0		1236.0		72274.0		468.0			469.0			1221304.0	
1221500	2.0	1239.0		91061.0		1385.0		186817.0			1329200.0			1221500.0	
1221996	2.0	1239.0		91061.0		1385.0		186817.0			2047815.0			1221996.0	
1223307	2.0	201174.0		1760.0		85011.0		2062.0			1883.0			1223307.0	
1223410	2.0	976.0		117743.0		200644.0		49546.0			1535231.0			1223410.0	
1223514	2.0	201174.0		1760.0		85007.0		1653.0			1716.0			1223514.0	
1223566	2.0	1224.0		28211.0		356.0		41294.0			374.0			1223566.0	
1224136	2.0	1224.0		1236.0		91347.0		543.0						1224136.0	
1224144	2.0	1224.0		1236.0		91347.0		1903410.0			204037.0			1224144.0	
1224145	2.0	1224.0		1236.0		91347.0		1903410.0			204037.0			1224145.0	
1224318	2.0	1224.0		1236.0		91347.0		543.0			451512.0			1224318.0	
1224749	2.0	1239.0		91061.0		1385.0					33986.0			1224749.0	
1225184	2.0	1224.0		1236.0		91347.0		1903409.0			53335.0			1225184.0	
1225341	2.0	1239.0		91061.0		1385.0		186817.0			331971.0			1225341.0	
1225476	2.0	1224.0		1236.0		118969.0		118968.0			59195.0			1225476.0	
1225564	2.0	1224.0		28211.0		356.0		119045.0			186650.0			1225564.0	
1225647	2.0	1224.0		28211.0		204455.0		31989.0			302485.0			1225647.0	
1225651	2.0	1224.0		28211.0		204455.0		31989.0			266808.0			1225651.0	
1225655	2.0	1224.0		28211.0		204455.0		31989.0			245186.0			1225655.0	
1225657	2.0	1224.0		28211.0		204455.0		31989.0			245186.0			1225657.0	
1225660	2.0	1224.0		28211.0		204455.0		31989.0			97050.0			1225660.0	
1225785	2.0	1224.0		1236.0		91347.0		1903410.0			204037.0			1225785.0	
1226322	2.0	1239.0		186801.0		186802.0		216572.0			459786.0			1226322.0	
1226323	2.0	1239.0		186801.0		186802.0		216572.0			459786.0			1226323.0	
1226324	2.0	1239.0		186801.0		186802.0		186803.0			572511.0			1226324.0	
1226325	2.0	1239.0		186801.0		186802.0		31979.0			1485.0			1226325.0	
1226754	2.0	1239.0		91061.0		1385.0		186822.0			44249.0			1226754.0	
1226755	2.0	1239.0		91061.0		1385.0		186822.0			44249.0			1226755.0	
1226968	2.0	1224.0		28211.0		204441.0		41295.0			191.0			1226968.0	
1227076	2.0	1239.0		91061.0		1385.0		186822.0			44249.0			1227076.0	
1227263	2.0	201174.0		1760.0		2037.0		2049.0			1654.0			1227263.0	
1227265	2.0	976.0		117743.0		200644.0		49546.0			1016.0			1227265.0	
1227267	2.0	32066.0		203490.0		203491.0		1129771.0			32067.0			1227267.0	
1227276	2.0	976.0		200643.0		171549.0		171552.0			838.0			1227276.0	
1227349	2.0	1239.0		91061.0		1385.0		186822.0			44249.0			1227349.0	
1227350	2.0	1239.0		91061.0		1385.0		186822.0			44249.0			1227350.0	
1227351	2.0	1239.0		91061.0		1385.0		186822.0			44249.0			1227351.0	
1227352	2.0	1239.0		91061.0		1385.0		186822.0			44249.0			1227352.0	
1229172	2.0	1117.0				1890424.0		1890438.0			47251.0			1229172.0	
1229203	2.0	201174.0		1760.0										1229203.0	
1229204	2.0	1224.0		28211.0										1229204.0	
1229276	2.0	976.0		117747.0		200666.0		84566.0			28453.0			1229276.0	
1229484	2.0	1224.0		28211.0										1229484.0	
1229485	2.0	1224.0		1236.0										1229485.0	
1229486	2.0	1224.0		1236.0										1229486.0	
1229487	2.0	976.0		117743.0		200644.0		49546.0			237.0			1229487.0	
1229488	2.0	1224.0		28216.0										1229488.0	
1229489	2.0	1224.0		28216.0										1229489.0	
1229514	2.0	1224.0		28216.0		80840.0		119060.0			106589.0			1229514.0	
1229520	2.0	1239.0		91061.0		186826.0		186828.0			99906.0			1229520.0	
1229521	2.0	1224.0		1236.0		135619.0		135620.0			267849.0			1229521.0	
1229727	2.0	1224.0		28211.0		204455.0		31989.0			263377.0			1229727.0	
1230341	2.0	1239.0		91061.0		1385.0		186817.0			351195.0			1230341.0	
1230461	2.0	1224.0		1236.0		72274.0		135621.0			286.0			1230461.0	
1230478	2.0	200918.0		188708.0		2419.0		188709.0			2335.0			1230478.0	
1230531	2.0	976.0		117743.0		200644.0		49546.0			369400.0			1230531.0	
1230730	2.0	1239.0		1737404.0										1230730.0	
1230734	2.0	1239.0		186801.0		186802.0		543314.0						1230734.0	
1230998	2.0	201174.0		1760.0		85007.0		1653.0			1716.0			1230998.0	
1231000	2.0	201174.0		1760.0		85007.0		1653.0			1716.0			1231000.0	
1231057	2.0	1239.0		91061.0		1385.0		186818.0			651660.0			1231057.0	
1231063	2.0	201174.0		1760.0		85006.0		85023.0			33882.0			1231063.0	
1231180	2.0	1224.0		28211.0		356.0		69277.0			245876.0			1231180.0	
1231241	2.0	200918.0		188708.0		2419.0		188709.0			2335.0			1231241.0	
1231337	2.0	1239.0		91061.0		186826.0		33958.0			1578.0			1231337.0	
1232410	2.0	1224.0	68525.0	28221.0		69541.0		213421.0			890.0			1232410.0	
1232426	2.0	201174.0		84998.0		84999.0		84107.0			1472762.0			1232426.0	
1232427	2.0	201174.0		1760.0		85007.0		1653.0			1716.0			1232427.0	
1232428	2.0	1239.0		909932.0		1843489.0		31977.0			906.0			1232428.0	
1232429	2.0	201174.0		1760.0		85006.0		1268.0			57494.0			1232429.0	
1232430	2.0	1239.0		91061.0		1385.0		90964.0			489909.0			1232430.0	
1232431	2.0	1239.0		91061.0		1385.0		186822.0			44249.0			1232431.0	
1232436	2.0	201174.0		84998.0		84999.0		84107.0			1472762.0			1232436.0	
1232437	2.0	1224.0	68525.0	28221.0		213118.0		213119.0			28222.0			1232437.0	
1232438	2.0	1239.0		186801.0		186802.0								1232438.0	
1232439	2.0	1239.0		186801.0		186802.0								1232439.0	
1232442	2.0	1239.0		186801.0		186802.0								1232442.0	
1232443	2.0	1239.0		186801.0		186802.0								1232443.0	
1232444	2.0	1239.0		186801.0		186802.0								1232444.0	
1232445	2.0	1239.0		186801.0		186802.0								1232445.0	
1232446	2.0	1239.0		186801.0		186802.0								1232446.0	
1232447	2.0	1239.0		186801.0		186802.0								1232447.0	
1232449	2.0	1239.0		186801.0		186802.0								1232449.0	
1232452	2.0	1239.0		186801.0		186802.0								1232452.0	
1232453	2.0	1239.0		186801.0		186802.0								1232453.0	
1232454	2.0	1239.0		186801.0		186802.0								1232454.0	
1232455	2.0	1239.0		186801.0		186802.0		186803.0						1232455.0	
1232456	2.0	1239.0		186801.0		186802.0		186803.0						1232456.0	
1232457	2.0	1239.0		186801.0		186802.0								1232457.0	
1232458	2.0	1239.0		186801.0		186802.0								1232458.0	
1232459	2.0	1239.0		186801.0		186802.0		216572.0						1232459.0	
1232460	2.0	1239.0		186801.0		186802.0								1232460.0	
1232681	2.0	976.0		768503.0		768507.0		563798.0			1774589.0			1232681.0	
1232683	2.0	1224.0		1236.0		135619.0		135620.0			48075.0			1232683.0	
1232866	2.0	1224.0		28216.0		80840.0		119060.0			1827195.0			1232866.0	
1233230	2.0	1117.0				1161.0		1182.0			1203.0			1233230.0	
1233873	2.0	1239.0		91061.0		1385.0		186817.0			129337.0			1233873.0	
1233950	2.0	976.0		117743.0		200644.0		49546.0			59732.0			1233950.0	
1233951	2.0	976.0		117743.0		200644.0		49546.0			59732.0			1233951.0	
1234555	2.0	1224.0		28211.0		204455.0		31989.0			1233054.0			1189325.0	
1234592	2.0	1224.0		1236.0		135623.0		641.0			662.0			1234592.0	
1234593	2.0	1239.0		91061.0		1385.0		90964.0			1279.0			1234593.0	
1234594	2.0	1224.0		1236.0		72274.0		135621.0			286.0			1234594.0	
1234595	2.0	1224.0		28211.0		204457.0		41297.0			1960290.0			1234595.0	
1234606	2.0	1224.0		1236.0		135622.0		72275.0			1234605.0			1234606.0	
1235457	2.0	1224.0		28216.0		80840.0		119060.0			48736.0			1235457.0	
1235479	2.0	1239.0		909932.0		909929.0		1843490.0			365348.0			1235479.0	
1235790	2.0	1239.0		186801.0		186802.0		186806.0			1730.0			1235790.0	
1235792	2.0	1239.0		186801.0		186802.0		186803.0						1235792.0	
1235793	2.0	1239.0		186801.0		186802.0		186803.0						1235793.0	
1235796	2.0	1239.0												1235796.0	
1235797	2.0	1239.0		186801.0		186802.0		216572.0			459786.0			1235797.0	
1235798	2.0	1239.0		186801.0		186802.0		186803.0			189330.0			1235798.0	
1235799	2.0	1239.0		186801.0		186802.0		186803.0						1235799.0	
1235800	2.0	1239.0		186801.0		186802.0		186803.0						1235800.0	
1235803	2.0	976.0		200643.0		171549.0		2005525.0			375288.0			1235803.0	
1235835	2.0	1239.0		186801.0		186802.0		541000.0			244127.0			1235835.0	
1235863	2.0	200918.0		188708.0		2419.0		188709.0			2335.0			1235863.0	
1235990	2.0	1224.0		1236.0		91347.0		1903409.0			53335.0			1235990.0	
1236179	2.0	1224.0		28216.0		80840.0		75682.0			29580.0			1236179.0	
1236974	2.0	1239.0		91061.0		1385.0		186822.0			44249.0			1236974.0	
1237929	2.0	1224.0		1236.0		135613.0		72276.0			106633.0			1237929.0	
1239292	2.0	1224.0		1236.0		135613.0		72276.0			106633.0			1239292.0	
1239307	2.0	1224.0		1236.0		91347.0		1903410.0			84565.0			1239307.0	
1239415	2.0	976.0		117743.0		200644.0		49546.0			326319.0			1239415.0	
1240557	2.0	1224.0		1236.0		135613.0		72276.0			106633.0			1240557.0	
1240558	2.0	1224.0		1236.0		135613.0		72276.0			106633.0			1240558.0	
1240676	2.0	1224.0		1236.0		72274.0		135621.0			286.0			1240676.0	
1240726	2.0	1224.0		1236.0		135614.0		32033.0			338.0			1591170.0	
1240783	2.0	1224.0		1236.0		135614.0		32033.0			338.0			1591174.0	
1241306	2.0	1239.0		91061.0		1385.0					33986.0			1241306.0	
1241906	2.0	201174.0		1760.0		85007.0		85026.0			2053.0			1241906.0	
1242990	2.0	203691.0		203692.0		1643688.0		170.0			171.0			1242990.0	
1242992	2.0	203691.0		203692.0		1643688.0		170.0			171.0			1242992.0	
1242993	2.0	1224.0		28211.0		766.0		942.0			943.0		106178.0	1242993.0	
1243662	2.0	1239.0		91061.0		1385.0		186822.0			44249.0			1243662.0	
1243663	2.0	1239.0		91061.0		1385.0		186822.0			44249.0			1243663.0	
1243664	2.0	1239.0		91061.0		1385.0		186817.0			1386.0			1243664.0	
1244513	2.0	1224.0		1236.0		135614.0		32033.0			83614.0			1244513.0	
1244531	2.0	1224.0	68525.0	29547.0		213849.0		72294.0			194.0			1244531.0	
1244869	2.0	1224.0		28211.0		204441.0		41295.0			13134.0			1244869.0	
1245591	2.0	976.0		768503.0		768507.0		563798.0			1245590.0			1245591.0	
1245922	2.0	1117.0				1161.0		1182.0			1203.0			1245922.0	
1246458	2.0	201174.0		1760.0		85012.0		83676.0			2013.0			1246458.0	
1246459	2.0	1224.0		28211.0		356.0		82115.0			379.0			1246459.0	
1246484	2.0	1239.0		91061.0		1385.0		186817.0			45667.0			1246484.0	
1246981	2.0	1117.0				1161.0		119859.0			111782.0			1246981.0	
1247023	2.0	1224.0		1236.0		91347.0		1903414.0			637.0			1247023.0	
1247402	2.0	1224.0		1236.0		91347.0		543.0			547.0			1247402.0	
1247514	2.0	1224.0		1236.0		135614.0		32033.0			83614.0			1247514.0	
1247714	2.0	201174.0		1760.0		85006.0		85023.0			33882.0			1247714.0	
1247725	2.0	1224.0		28211.0		204455.0		31989.0			1060.0			1247725.0	
1247872	2.0	1239.0		91061.0		1385.0		186822.0			55080.0			1247872.0	
1247963	2.0	1224.0		28211.0		255473.0		255474.0			208215.0			1247963.0	
1248412	2.0	1224.0		1236.0		135614.0		32033.0			338.0			1591201.0	
1248727	2.0	1224.0		1236.0										1248727.0	
1248760	2.0	1224.0		28211.0		204457.0		41297.0			150203.0			1248760.0	
1248916	2.0	1224.0		28211.0		204457.0		41297.0			362865.0			1248916.0	
1248917	2.0	1224.0		28211.0		204457.0		335929.0			1111.0			1248917.0	
1249552	2.0	1224.0		1236.0							1524249.0			1249552.0	
1249621	2.0	1224.0		28216.0		80840.0		119060.0			106589.0			1249621.0	
1249627	2.0	1224.0		1236.0		135613.0		1046.0			2018671.0			1249627.0	
1249972	2.0	976.0		117743.0		200644.0		49546.0			104264.0			1249972.0	
1249975	2.0	976.0		117743.0		200644.0		49546.0			244698.0			1249975.0	
1249997	2.0	976.0		117743.0		200644.0		49546.0			252356.0			1249997.0	
1249999	2.0	976.0		117743.0		200644.0		49546.0			291183.0			1249999.0	
1250004	2.0	976.0		117743.0		200644.0		49546.0			49277.0			1250004.0	
1250005	2.0	976.0		117743.0		200644.0		49546.0			52959.0			1250005.0	
1250006	2.0	976.0		117743.0		200644.0		49546.0			52959.0			1250006.0	
1250232	2.0	976.0		117743.0		200644.0		49546.0			111500.0			1250232.0	
1250278	2.0	976.0		117743.0		200644.0		49546.0			143222.0			1250278.0	
1250539	2.0	1224.0		28211.0		204455.0		31989.0			360528.0			1250539.0	
1254334	2.0	1224.0		1236.0		72274.0		468.0			497.0			1254334.0	
1257021	2.0	976.0		768503.0		768507.0		200667.0						1257021.0	
1257080	2.0	1239.0		91061.0		1385.0		186822.0			44249.0			1257080.0	
1259797	2.0	1224.0		1236.0		72274.0		135621.0			286.0			1259797.0	
1259798	2.0	1224.0		1236.0		72274.0		135621.0			286.0			1259798.0	
1259800	2.0	1224.0		1236.0		72274.0		135621.0			286.0			1259800.0	
1259801	2.0	1224.0		1236.0		72274.0		135621.0			286.0			1259801.0	
1259803	2.0	1224.0		1236.0		72274.0		135621.0			286.0			1259803.0	
1259804	2.0	1224.0		1236.0		72274.0		135621.0			286.0			1259804.0	
1259806	2.0	1224.0		1236.0		72274.0		135621.0			286.0			1259806.0	
1259844	2.0	1224.0		1236.0		72274.0		135621.0			286.0			1259844.0	
1260624	2.0	1224.0		1236.0		135622.0		267893.0			135575.0			1260624.0	
1261032	2.0	1224.0		1236.0		91347.0		1903411.0			613.0			1261032.0	
1261622	2.0	1224.0		1236.0		135613.0		72276.0			106633.0			1261622.0	
1261634	2.0	1239.0		186801.0		186802.0		186803.0			841.0			1261634.0	
1261635	2.0	1239.0		186801.0		186802.0		186803.0			841.0			1261635.0	
1261636	2.0	1239.0		186801.0		186802.0		186803.0			207244.0			1261636.0	
1261637	2.0	1239.0		186801.0		186802.0		186803.0			207244.0			1261637.0	
1261640	2.0	1239.0		186801.0		186802.0		186806.0			1730.0			1261640.0	
1262452	2.0	201174.0		1760.0		85011.0		2062.0			1883.0			1262452.0	
1262585	2.0	1224.0		1236.0		72274.0		468.0			469.0			1262585.0	
1263547	2.0	1239.0		186801.0		186802.0		216572.0			459786.0			1263547.0	
1263550	2.0	1224.0		1236.0		91347.0		1903412.0			635.0			1263550.0	
1263625	2.0	201174.0		1760.0		85006.0		85023.0			33882.0			1263625.0	
1263836	2.0	200918.0		188708.0		2419.0		188709.0			2335.0			1263836.0	
1263866	2.0	203682.0		203683.0		112.0		126.0			265488.0			1263866.0	
1263869	2.0	203682.0		203683.0		112.0		126.0			265488.0			1263869.0	
1263979	2.0	1224.0		28211.0		204441.0		41295.0			1263978.0			1263979.0	
1265484	2.0	1224.0		1236.0		72274.0		135621.0			286.0			1265484.0	
1265490	2.0	1224.0		1236.0		72274.0		135621.0			286.0			1265490.0	
1265492	2.0	201174.0		1760.0		85011.0		2062.0			1883.0			1265492.0	
1265494	2.0	1224.0		1236.0		135613.0		72276.0			106633.0			1265494.0	
1265495	2.0	1224.0		1236.0		135613.0		72276.0			106633.0			1265495.0	
1265497	2.0	1224.0		1236.0		135613.0		72276.0			106633.0			1265497.0	
1265601	2.0	201174.0		1760.0		85011.0		2062.0			1883.0			1265601.0	
1265690	2.0	976.0		768503.0		768507.0		200667.0			1265689.0			1265690.0	
1265734	2.0	203682.0		203683.0		112.0		126.0			265488.0			1265734.0	
1266064	2.0	1239.0		91061.0		1385.0		186817.0			400634.0			1266064.0	
1266765	2.0	1224.0	68525.0	28221.0		69541.0		213422.0			28231.0			1266765.0	
1266850	2.0	1239.0		91061.0		186826.0		186828.0			2747.0			1266850.0	
1266908	2.0	1224.0		1236.0		135613.0		72276.0			106633.0			1266908.0	
1266909	2.0	1224.0		1236.0		135613.0		72276.0			106633.0			1266909.0	
1266911	2.0	1224.0		1236.0		135613.0		72276.0			106633.0			1266911.0	
1266912	2.0	1224.0		1236.0		135613.0		72276.0			106633.0			1266912.0	
1266913	2.0	1224.0		1236.0		135613.0		72276.0			106633.0			1266913.0	
1266914	2.0	1224.0		1236.0		135613.0		72276.0			106633.0			1266914.0	
1267021	2.0	1224.0		1236.0		1240482.0		1240483.0			1335631.0			1267021.0	
1267211	2.0	976.0		1853228.0		1853229.0		563835.0			504481.0			1267211.0	
1267533	2.0	57723.0		204432.0		204433.0		204434.0						1267533.0	
1267534	2.0	57723.0		204432.0		204433.0		204434.0						1267534.0	
1267535	2.0	57723.0		204432.0		204433.0		204434.0						1267535.0	
1267600	2.0	1224.0		1236.0		91347.0		1903409.0			53335.0			1267600.0	
1267766	2.0	1224.0		28211.0		204457.0		335929.0			361177.0			1267766.0	
1267973	2.0	201174.0		1760.0		85006.0		1268.0			1663.0			1267973.0	
1267981	2.0	201174.0		1760.0		85006.0		1268.0			1663.0			1267981.0	
1268068	2.0	1224.0		1236.0		72274.0		135621.0			286.0			1268068.0	
1268241	2.0	1224.0		1236.0		135619.0		28256.0			204286.0			1268241.0	
1268254	2.0	1239.0		1737404.0		1737405.0		1570339.0			162289.0			1268254.0	
1268303	2.0	201174.0		1760.0		85007.0		85025.0			1827.0			1268303.0	
1268622	2.0	1224.0		28216.0		80840.0		80864.0			12916.0			1268622.0	
1269813	2.0	1224.0		1236.0		135613.0		72276.0			106633.0			1269813.0	
1270193	2.0	976.0		117743.0		200644.0		49546.0			237.0			1270193.0	
1270196	2.0	976.0		117747.0		200666.0		84566.0			84567.0			1270196.0	
1273103	2.0	1239.0		909932.0		1843489.0		31977.0			906.0			1273103.0	
1273132	2.0	1224.0		28211.0		356.0		82115.0			34019.0			1273132.0	
1273686	2.0	201174.0		1760.0		85007.0		1762.0			1763.0			1273686.0	
1273687	2.0	201174.0		1760.0		85007.0		1762.0			1763.0			1273687.0	
1274374	2.0	1239.0		91061.0		1385.0		186822.0			44249.0			1274374.0	
1274399	2.0	1224.0		1236.0		91347.0		543.0			547.0			1274399.0	
1274400	2.0	1224.0		1236.0		91347.0		543.0			547.0			1274400.0	
1274402	2.0	1224.0		28211.0		766.0					1274401.0			1274402.0	
1274631	2.0	1224.0		28211.0		356.0		41294.0			374.0			1274631.0	
1276755	2.0	1224.0		28216.0		80840.0		80864.0			12916.0			1276755.0	
1276756	2.0	1224.0		28216.0		80840.0		80864.0			12916.0			1276756.0	
1276888	2.0	1224.0		1236.0		135623.0		641.0			662.0		1891919.0	1276888.0	
1278819	2.0	976.0		117743.0		200644.0		49546.0			237.0			1278819.0	
1279005	2.0	1224.0		1236.0		91347.0		543.0			561.0			1279005.0	
1279027	2.0	1224.0	68525.0	28221.0		213113.0		117942.0			84404.0			1279027.0	
1279031	2.0	1224.0		28211.0		356.0		82115.0			357.0			1279031.0	
1280380	2.0	1117.0				1890424.0		1890426.0			1129.0			1280380.0	
1280390	2.0	1239.0		91061.0		1385.0		186822.0			1689250.0			1280390.0	
1280514	2.0	201174.0		84992.0		84993.0		84994.0			1609233.0			1280514.0	
1280663	2.0	1239.0		186801.0		186802.0		186803.0			830.0			1280663.0	
1280664	2.0	1239.0		186801.0		186802.0		186803.0			830.0			1280664.0	
1280665	2.0	1239.0		186801.0		186802.0		186803.0			830.0			1280665.0	
1280666	2.0	1239.0		186801.0		186802.0		186803.0			830.0			1280666.0	
1280667	2.0	1239.0		186801.0		186802.0		186803.0			830.0			1280667.0	
1280668	2.0	1239.0		186801.0		186802.0		186803.0			830.0			1280668.0	
1280669	2.0	1239.0		186801.0		186802.0		186803.0			189330.0			1280669.0	
1280670	2.0	1239.0		186801.0		186802.0		186803.0			830.0			1280670.0	
1280671	2.0	1239.0		186801.0		186802.0		186803.0			830.0			1280671.0	
1280672	2.0	1239.0		186801.0		186802.0		186803.0			830.0			1280672.0	
1280673	2.0	1239.0		186801.0		186802.0		186803.0			830.0			1280673.0	
1280674	2.0	976.0		200643.0		171549.0		171552.0			838.0			1280674.0	
1280675	2.0	201174.0		1760.0		85004.0		31953.0			1678.0			1280675.0	
1280676	2.0	1239.0		186801.0		186802.0		186803.0			830.0			1280676.0	
1280678	2.0	1239.0		186801.0		186802.0		186803.0			830.0			1280678.0	
1280679	2.0	1239.0		186801.0		186802.0		186803.0			830.0			1280679.0	
1280680	2.0	1239.0		186801.0		186802.0		186803.0			830.0			1280680.0	
1280681	2.0	1239.0		186801.0		186802.0		186803.0			830.0			1280681.0	
1280682	2.0	1239.0		186801.0		186802.0		186803.0			830.0			1280682.0	
1280683	2.0	1239.0		186801.0		186802.0		186803.0			830.0			1280683.0	
1280684	2.0	1239.0		186801.0		186802.0		186803.0			830.0			1280684.0	
1280685	2.0	1239.0		186801.0		186802.0		186803.0			830.0			1280685.0	
1280686	2.0	1239.0		186801.0		186802.0		186803.0			830.0			1280686.0	
1280941	2.0	1224.0		28211.0		204455.0		69657.0			85.0			1280941.0	
1280944	2.0	1224.0		28211.0		204455.0		69657.0			85.0			1280944.0	
1280946	2.0	1224.0		28211.0		204455.0		69657.0			85.0			1280946.0	
1280947	2.0	1224.0		28211.0		204455.0		69657.0			85.0			1280947.0	
1280948	2.0	1224.0		28211.0		204455.0		69657.0			85.0			1280948.0	
1282360	2.0	1224.0		28211.0		204458.0		76892.0			76890.0			1282360.0	
1282361	2.0	1224.0		28211.0		204458.0		76892.0			76890.0			1282361.0	
1282362	2.0	1224.0		28211.0		204458.0		76892.0			76890.0			1282362.0	
1282363	2.0	1224.0		28211.0		204458.0		76892.0			76890.0			1282363.0	
1282876	2.0	1224.0		28211.0										1282876.0	
1283282	2.0	1224.0		1236.0		72274.0		135621.0			286.0			1283282.0	
1283283	2.0	201174.0		1760.0		85013.0		74712.0			1854.0			1283283.0	
1283284	2.0	1224.0		1236.0		135624.0		84642.0			43947.0			1283284.0	
1283285	2.0	1224.0		1236.0		72274.0		135621.0			286.0			1283285.0	
1283286	2.0	976.0		117743.0		200644.0		49546.0			244698.0			1283286.0	
1283287	2.0	201174.0		1760.0		85009.0		85015.0			1839.0			1283287.0	
1283289	2.0	1224.0		1236.0		72274.0		135621.0			286.0			1283289.0	
1283291	2.0	1224.0		1236.0		72274.0		135621.0			286.0			1283291.0	
1283292	2.0	1224.0		1236.0		72274.0		135621.0			286.0			1283292.0	
1283293	2.0	1224.0		1236.0		72274.0		135621.0			286.0			1283293.0	
1283312	2.0	1224.0		28211.0		204457.0		41297.0			13687.0			160791.0	
1284352	2.0	1239.0		91061.0		1385.0		186822.0			44249.0			1284352.0	
1284392	2.0	1224.0		1236.0		72274.0		135621.0			286.0		136843.0	1284392.0	
1284393	2.0	1224.0		1236.0		72274.0		135621.0			286.0		136843.0	1284393.0	
1284658	2.0	1224.0		28211.0		204455.0		31989.0			1284657.0			1284658.0	
1284680	2.0	201174.0		1760.0		2037.0		2049.0			1654.0			1284680.0	
1284708	2.0	1239.0		1737404.0										1284708.0	
1284775	2.0	976.0		200643.0		171549.0		171552.0			838.0			1284775.0	
1285191	2.0	1239.0		186801.0		186802.0		186807.0			2282742.0			1285191.0	
