	superkingdom	phylum	subphylum	class	order	suborder	family	subfamily	genus	subgenus	species
1954380	10239.0				28883.0		10699.0		1623289.0		1954380.0
1962299	10239.0						10508.0		10509.0		1962299.0
1965376	10239.0				28883.0		10662.0	1985285.0	1198140.0		1965376.0
1965378	10239.0				28883.0		10662.0	1985285.0	1198140.0		1965378.0
1965379	10239.0				28883.0		10662.0	1985285.0	1198140.0		1965379.0
1965382	10239.0				28883.0		10662.0	1985285.0	1198140.0		1965382.0
1965383	10239.0				28883.0		10662.0	1985285.0	1198140.0		1965383.0
1965384	10239.0				28883.0		10662.0	1985285.0	1985293.0		1965384.0
1965385	10239.0				28883.0		10662.0	1985285.0	1198140.0		1965385.0
1972577	10239.0	2497569.0	2497570.0	2497574.0	11157.0		11270.0		11271.0		1972577.0
1977297	10239.0						10860.0		1977141.0		1977297.0
1977298	10239.0						10860.0		1977141.0		1977298.0
1977299	10239.0						10860.0		1977141.0		1977299.0
1977411	10239.0						10860.0				1977411.0
1980926	10239.0				28883.0		10662.0		1980922.0		1980926.0
1980931	10239.0				28883.0		10662.0		1980928.0		1980931.0
1980941	10239.0				28883.0		10662.0		1980938.0		1980941.0
1980942	10239.0				28883.0		10662.0		1980938.0		1980942.0
1980943	10239.0				28883.0		10662.0		186777.0		1980943.0
1980959	10239.0				28883.0		10662.0	1198136.0	1913651.0		1980959.0
1980960	10239.0				28883.0		10662.0	1911928.0	1914850.0		1980960.0
1980961	10239.0				28883.0		10662.0	1911928.0	1914850.0		1980961.0
1980962	10239.0				28883.0		10662.0	857473.0	1857843.0		1980962.0
1980964	10239.0				28883.0		10662.0	857473.0	1857843.0		1980964.0
1981027	10239.0				28883.0		10699.0		1623289.0		1981027.0
1981032	10239.0				28883.0		10699.0	1910976.0	1910991.0		1981032.0
1981041	10239.0				28883.0		10699.0	1910999.0	1920860.0		1981041.0
1981042	10239.0				28883.0		10699.0	1910999.0	1920860.0		1981042.0
1981043	10239.0				28883.0		10699.0	1910999.0	1920860.0		1981043.0
1981048	10239.0				28883.0		10699.0		1299429.0		1981048.0
1981049	10239.0				28883.0		10699.0		1299429.0		1981049.0
1981160	10239.0				28883.0		10744.0	1981156.0	1981157.0		1981160.0
1981161	10239.0				28883.0		10744.0	1981156.0	1981157.0		1981161.0
1981162	10239.0				28883.0		10744.0	1981156.0	1981157.0		1981162.0
1981164	10239.0				28883.0		10744.0	1981156.0	1981157.0		1981164.0
1981165	10239.0				28883.0		10744.0	1981156.0	1981158.0		1981165.0
1981166	10239.0				28883.0		10744.0	1981156.0	1981158.0		1981166.0
1981167	10239.0				28883.0		10744.0	1981156.0	1981159.0		1981167.0
1981168	10239.0				28883.0		10744.0	1981156.0	1981159.0		1981168.0
1981169	10239.0				28883.0		10744.0	1981156.0	1981159.0		1981169.0
1981170	10239.0				28883.0		10744.0	1981156.0	1981159.0		1981170.0
1982090	10239.0				28883.0		10699.0		1982088.0		1982090.0
1982096	10239.0				28883.0		10699.0		1982095.0		1982096.0
1982098	10239.0				28883.0		10699.0		1982095.0		1982098.0
1982240	10239.0				28883.0		10699.0		1982239.0		1982240.0
1982252	10239.0				28883.0		10699.0		1982251.0		1982252.0
1982253	10239.0				28883.0		10699.0		1982251.0		1982253.0
1982254	10239.0				28883.0		10699.0		1982251.0		1982254.0
1982256	10239.0				28883.0		10699.0		1982251.0		1982256.0
1982257	10239.0				28883.0		10699.0		1982251.0		1982257.0
1982258	10239.0				28883.0		10699.0		1982251.0		1982258.0
1982259	10239.0				28883.0		10699.0		1982251.0		1982259.0
1982260	10239.0				28883.0		10699.0		1982251.0		1982260.0
1982261	10239.0				28883.0		10699.0		1982251.0		1982261.0
1982262	10239.0				28883.0		10699.0		1982251.0		1982262.0
1982263	10239.0				28883.0		10699.0		1982251.0		1982263.0
1982264	10239.0				28883.0		10699.0		1982251.0		1982264.0
1982265	10239.0				28883.0		10699.0		1982251.0		1982265.0
1982266	10239.0				28883.0		10699.0		1982251.0		1982266.0
1982267	10239.0				28883.0		10699.0		1982251.0		1982267.0
1982268	10239.0				28883.0		10699.0		1982251.0		1982268.0
1982269	10239.0				28883.0		10699.0		1982251.0		1982269.0
1982270	10239.0				28883.0		10699.0		1982251.0		1982270.0
1982271	10239.0				28883.0		10699.0		1982251.0		1982271.0
1982272	10239.0				28883.0		10699.0		1982251.0		1982272.0
1982273	10239.0				28883.0		10699.0		1982251.0		1982273.0
1982274	10239.0				28883.0		10699.0		1982251.0		1982274.0
1982276	10239.0				28883.0		10699.0		1982251.0		1982276.0
1982277	10239.0				28883.0		10699.0		1982251.0		1982277.0
1982279	10239.0				28883.0		10699.0		1982251.0		1982279.0
1982280	10239.0				28883.0		10699.0		1982251.0		1982280.0
1982282	10239.0				28883.0		10699.0		1982251.0		1982282.0
1982283	10239.0				28883.0		10699.0		1982251.0		1982283.0
1982284	10239.0				28883.0		10699.0		1982251.0		1982284.0
1982285	10239.0				28883.0		10699.0		1982251.0		1982285.0
1982286	10239.0				28883.0		10699.0		1982251.0		1982286.0
1982287	10239.0				28883.0		10699.0		1982251.0		1982287.0
1982288	10239.0				28883.0		10699.0		1982251.0		1982288.0
1982291	10239.0				28883.0		10699.0		1982251.0		1982291.0
1982292	10239.0				28883.0		10699.0		1982251.0		1982292.0
1982295	10239.0				28883.0		10699.0		1982251.0		1982295.0
1982297	10239.0				28883.0		10699.0		1982251.0		1982297.0
1982298	10239.0				28883.0		10699.0		1982251.0		1982298.0
1982300	10239.0				28883.0		10699.0		1982251.0		1982300.0
1982301	10239.0				28883.0		10699.0		1982251.0		1982301.0
1982303	10239.0				28883.0		10699.0		1982251.0		1982303.0
1982304	10239.0				28883.0		10699.0		1982251.0		1982304.0
1982305	10239.0				28883.0		10699.0		1982251.0		1982305.0
1982306	10239.0				28883.0		10699.0		1982251.0		1982306.0
1982307	10239.0				28883.0		10699.0		1982251.0		1982307.0
1982308	10239.0				28883.0		10699.0		1982251.0		1982308.0
1982357	10239.0				28883.0		10699.0		1982355.0		1982357.0
1982358	10239.0				28883.0		10699.0		1982355.0		1982358.0
1982368	10239.0				28883.0		10699.0		1982367.0		1982368.0
1982369	10239.0				28883.0		10699.0		1982367.0		1982369.0
1982555	10239.0				28883.0		10699.0		1982554.0		1982555.0
1982564	10239.0				28883.0		10699.0		187218.0		1982564.0
1982565	10239.0				28883.0		10699.0		187218.0		1982565.0
1982575	10239.0				28883.0		10699.0		1982573.0		1982575.0
1982577	10239.0				28883.0		10744.0		1982576.0		1982577.0
1982578	10239.0				28883.0		10744.0		1982576.0		1982578.0
1982579	10239.0				28883.0		10744.0		542960.0		1982579.0
1982580	10239.0				28883.0		10744.0		542960.0		1982580.0
1982581	10239.0				28883.0		10744.0		542960.0		1982581.0
1982746	10239.0				28883.0		10699.0		1982745.0		1982746.0
1982747	10239.0				28883.0		10699.0		1982745.0		1982747.0
